Date,Price,Open,High,Low,Vol.,Change %
06/08/2022,"9,069.00","9,088.00","9,088.00","9,088.00",0.03K,0.72%
06/07/2022,"9,004.00","8,999.00","8,999.00","8,999.00",0.08K,-0.65%
06/06/2022,"9,063.00","9,000.00","9,005.00","9,000.00",0.03K,0.90%
06/02/2022,"8,982.00","8,973.00","8,973.00","8,973.00",0.01K,0.93%
06/01/2022,"8,899.00","8,898.00","8,983.00","8,898.00",1.26K,0.01%
05/31/2022,"8,898.00","8,835.00","8,935.00","8,835.00",0.48K,0.71%
05/30/2022,"8,835.00","8,771.00","8,850.00","8,771.00",0.34K,2.27%
05/27/2022,"8,639.00","8,632.00","8,826.00","8,632.00",2.05K,0.10%
05/26/2022,"8,630.00","8,496.00","8,699.00","8,496.00",0.37K,1.58%
05/25/2022,"8,496.00","8,500.00","8,512.00","8,446.00",0.64K,-0.05%
05/24/2022,"8,500.00","8,498.00","8,526.00","8,489.00",1.07K,0.02%
05/23/2022,"8,498.00","8,507.00","8,515.00","8,465.00",1.62K,-1.24%
05/20/2022,"8,605.00","8,622.00","8,622.00","8,464.00",1.24K,-1.27%
05/19/2022,"8,716.00","8,729.00","8,730.00","8,610.00",1.68K,-0.35%
05/18/2022,"8,747.00","8,747.00","8,747.00","8,747.00",0.65K,0.64%
05/17/2022,"8,691.00","8,663.00","8,663.00","8,663.00",0.01K,0.63%
05/16/2022,"8,637.00","8,663.00","8,663.00","8,602.00",0.13K,0.14%
05/13/2022,"8,625.00","8,625.00","8,625.00","8,625.00",0.03K,-0.05%
05/12/2022,"8,629.00","8,629.00","8,700.00","8,580.00",0.13K,0.00%
05/11/2022,"8,629.00","8,589.00","8,657.00","8,589.00",0.03K,0.47%
05/10/2022,"8,589.00","8,680.00","8,680.00","8,531.00",0.37K,-1.76%
05/09/2022,"8,743.00","8,745.00","8,752.00","8,710.00",0.05K,-1.54%
05/06/2022,"8,880.00","8,877.00","8,980.00","8,868.00",0.40K,0.03%
05/05/2022,"8,877.00","8,750.00","8,950.00","8,750.00",0.33K,1.45%
04/29/2022,"8,750.00","8,680.00","8,829.00","8,680.00",4.97K,0.52%
04/28/2022,"8,705.00","8,727.00","8,737.00","8,670.00",5.54K,0.26%
04/27/2022,"8,682.00","8,610.00","8,747.00","8,610.00",8.70K,0.14%
04/26/2022,"8,670.00","8,602.00","8,736.00","8,602.00",14.33K,-1.05%
04/25/2022,"8,762.00","8,870.00","8,900.00","8,613.00",30.48K,-1.57%
04/22/2022,"8,902.00","8,936.00","8,961.00","8,850.00",38.35K,-0.47%
04/21/2022,"8,944.00","8,955.00","8,982.00","8,913.00",61.53K,-0.23%
04/20/2022,"8,965.00","8,939.00","9,018.00","8,935.00",133.42K,-1.02%
04/19/2022,"9,057.00","9,039.00","9,122.00","8,990.00",195.30K,2.24%
04/18/2022,"8,859.00","8,859.00","8,859.00","8,859.00",,0.75%
04/15/2022,"8,793.00","8,793.00","8,793.00","8,793.00",,-0.61%
04/14/2022,"8,847.00","8,847.00","8,847.00","8,847.00",,0.60%
04/13/2022,"8,794.00","8,791.00","8,794.00","8,791.00",0.02K,0.18%
04/12/2022,"8,778.00","8,778.00","8,778.00","8,778.00",0.06K,0.00%
04/11/2022,"8,778.00","8,824.00","8,824.00","8,761.00",0.06K,-1.53%
04/08/2022,"8,914.00","8,960.00","8,960.00","8,892.00",0.04K,-1.14%
04/07/2022,"9,017.00","9,017.00","9,017.00","9,017.00",0.06K,0.00%
04/06/2022,"9,017.00","9,017.00","9,017.00","9,017.00",,0.09%
04/01/2022,"9,009.00","9,009.00","9,009.00","9,009.00",,-1.55%
03/31/2022,"9,151.00","9,131.00","9,140.00","9,124.00",0.02K,-1.36%
03/30/2022,"9,277.00","9,282.00","9,282.00","9,244.00",0.04K,1.24%
03/29/2022,"9,163.00","9,163.00","9,283.00","9,158.00",1.56K,0.00%
03/28/2022,"9,163.00","9,078.00","9,204.00","9,078.00",0.03K,0.50%
03/25/2022,"9,117.00","9,118.00","9,118.00","9,078.00",0.66K,-0.01%
03/24/2022,"9,118.00","8,928.00","9,130.00","8,928.00",0.02K,2.06%
03/23/2022,"8,934.00","8,989.00","8,989.00","8,900.00",0.01K,-0.61%
03/22/2022,"8,989.00","8,992.00","8,997.00","8,976.00",0.01K,0.27%
03/21/2022,"8,965.00","8,941.00","8,963.00","8,929.00",0.03K,0.34%
03/18/2022,"8,935.00","8,926.00","8,950.00","8,926.00",0.00K,0.79%
03/17/2022,"8,865.00","8,884.00","8,886.00","8,854.00",0.02K,-0.11%
03/16/2022,"8,875.00","8,875.00","8,878.00","8,874.00",0.07K,0.00%
03/15/2022,"8,875.00","8,913.00","8,913.00","8,838.00",0.02K,-2.76%
03/14/2022,"9,127.00","9,127.00","9,127.00","9,127.00",0.31K,-2.13%
03/11/2022,"9,326.00","9,326.00","9,326.00","9,326.00",,0.00%
03/10/2022,"9,326.00","9,326.00","9,326.00","9,326.00",,-1.27%
03/09/2022,"9,446.00","9,446.00","9,446.00","9,446.00",0.02K,1.03%
03/08/2022,"9,350.00","9,350.00","9,350.00","9,350.00",,0.00%
03/07/2022,"9,350.00","9,350.00","9,350.00","9,350.00",0.03K,3.37%
03/04/2022,"9,045.00","9,045.00","9,045.00","9,045.00",,0.00%
03/03/2022,"9,045.00","9,046.00","9,046.00","9,044.00",0.03K,-0.06%
03/02/2022,"9,050.00","9,050.00","9,050.00","9,050.00",0.08K,3.43%
03/01/2022,"8,750.00","8,750.00","8,750.00","8,750.00",0.01K,0.22%
02/28/2022,"8,731.00","8,765.00","8,835.00","8,665.00",0.27K,-0.39%
02/25/2022,"8,765.00","8,756.00","8,908.00","8,637.00",0.23K,0.16%
02/24/2022,"8,751.00","8,780.00","8,813.00","8,723.00",0.13K,0.74%
02/23/2022,"8,687.00","8,619.00","8,730.00","8,619.00",0.12K,0.77%
02/22/2022,"8,621.00","8,623.00","8,689.00","8,579.00",0.71K,-0.02%
02/21/2022,"8,623.00","8,597.00","8,634.00","8,597.00",0.07K,-4.12%
02/18/2022,"8,994.00","8,700.00","8,760.00","8,700.00",0.24K,3.34%
02/17/2022,"8,703.00","8,611.00","8,611.00","8,611.00",0.02K,-2.07%
02/16/2022,"8,887.00","8,887.00","8,887.00","8,887.00",0.05K,0.00%
02/15/2022,"8,887.00","8,887.00","8,887.00","8,887.00",0.07K,-5.42%
02/14/2022,"9,396.00","9,396.00","9,396.00","9,396.00",,0.00%
02/11/2022,"9,396.00","9,396.00","9,396.00","9,396.00",,0.00%
02/10/2022,"9,396.00","9,396.00","9,396.00","9,396.00",0.01K,0.00%
02/09/2022,"9,396.00","9,396.00","9,396.00","9,396.00",,-0.04%
02/08/2022,"9,400.00","9,400.00","9,400.00","9,400.00",0.00K,0.11%
02/07/2022,"9,390.00","9,350.00","9,400.00","9,350.00",0.11K,3.92%
01/28/2022,"9,036.00","9,044.00","9,044.00","8,900.00",0.87K,-0.09%
01/27/2022,"9,044.00","8,973.00","9,059.00","8,973.00",0.19K,0.79%
01/26/2022,"8,973.00","8,824.00","9,000.00","8,824.00",0.39K,1.48%
01/25/2022,"8,842.00","8,861.00","8,891.00","8,800.00",0.20K,-1.43%
01/24/2022,"8,970.00","8,928.00","9,050.00","8,854.00",0.53K,0.47%
01/21/2022,"8,928.00","8,942.00","8,985.00","8,820.00",0.59K,-0.25%
01/20/2022,"8,950.00","8,925.00","8,986.00","8,900.00",0.62K,0.66%
01/19/2022,"8,891.00","8,836.00","8,970.00","8,836.00",0.49K,0.97%
01/18/2022,"8,806.00","8,807.00","8,885.00","8,725.00",0.41K,0.62%
01/17/2022,"8,752.00","8,800.00","8,800.00","8,800.00",1.96K,-0.65%
01/14/2022,"8,809.00","8,810.00","8,810.00","8,790.00",0.33K,0.08%
01/13/2022,"8,802.00","8,795.00","8,830.00","8,755.00",0.13K,0.19%
01/12/2022,"8,785.00","8,750.00","8,820.00","8,750.00",0.13K,1.23%
01/11/2022,"8,678.00","8,577.00","8,720.00","8,577.00",0.07K,-0.47%
01/10/2022,"8,719.00","8,778.00","8,778.00","8,680.00",0.11K,-0.73%
01/07/2022,"8,783.00","8,750.00","8,880.00","8,730.00",0.42K,0.94%
01/06/2022,"8,701.00","8,665.00","8,740.00","8,645.00",0.23K,-0.07%
01/05/2022,"8,707.00","8,750.00","8,750.00","8,630.00",0.50K,-0.49%
01/04/2022,"8,750.00","8,598.00","9,150.00","8,598.00",1.70K,1.77%
